"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment","95% Confidence Interval","Confidence Interval Low","Confidence Interval High",
"17","Illinois","17073","Henry","2019","21.6%","","(20.4% - 22.9%)","20.4%","22.9%",
"17","Illinois","17073","Henry","2020","18.0%","","(16.9% - 19.1%)","16.9%","19.1%",
"17","Illinois","17073","Henry","2021","21.0%","","(17.0% - 25.3%)","17.0%","25.3%",
"17","Illinois","17075","Iroquois","2019","22.5%","","(21.3% - 23.8%)","21.3%","23.8%",
"17","Illinois","17075","Iroquois","2020","18.6%","","(17.5% - 19.9%)","17.5%","19.9%",
"17","Illinois","17075","Iroquois","2021","22.2%","","(18.3% - 26.6%)","18.3%","26.6%",
"17","Illinois","17077","Jackson","2019","22.2%","","(21.1% - 23.5%)","21.1%","23.5%",
"17","Illinois","17077","Jackson","2020","17.9%","","(16.9% - 18.9%)","16.9%","18.9%",
"17","Illinois","17077","Jackson","2021","22.5%","","(18.6% - 27.0%)","18.6%","27.0%",
"17","Illinois","17079","Jasper","2019","23.3%","","(21.9% - 24.6%)","21.9%","24.6%",
"17","Illinois","17079","Jasper","2020","18.5%","","(17.4% - 19.7%)","17.4%","19.7%",
"17","Illinois","17079","Jasper","2021","22.2%","","(18.1% - 27.0%)","18.1%","27.0%",
"17","Illinois","17081","Jefferson","2019","22.0%","","(20.6% - 23.3%)","20.6%","23.3%",
"17","Illinois","17081","Jefferson","2020","18.1%","","(17.1% - 19.3%)","17.1%","19.3%",
"17","Illinois","17081","Jefferson","2021","21.9%","","(17.7% - 26.0%)","17.7%","26.0%",
"17","Illinois","17083","Jersey","2019","22.6%","","(21.4% - 24.0%)","21.4%","24.0%",
"17","Illinois","17083","Jersey","2020","18.0%","","(16.9% - 19.2%)","16.9%","19.2%",
"17","Illinois","17083","Jersey","2021","21.7%","","(17.4% - 26.2%)","17.4%","26.2%",
"17","Illinois","17085","Jo Daviess","2019","21.9%","","(20.5% - 23.3%)","20.5%","23.3%",
"17","Illinois","17085","Jo Daviess","2020","17.9%","","(16.8% - 19.2%)","16.8%","19.2%",
"17","Illinois","17085","Jo Daviess","2021","21.6%","","(17.7% - 26.1%)","17.7%","26.1%",
"17","Illinois","17087","Johnson","2019","21.5%","","(20.3% - 22.8%)","20.3%","22.8%",
"17","Illinois","17087","Johnson","2020","17.9%","","(16.8% - 19.0%)","16.8%","19.0%",
"17","Illinois","17087","Johnson","2021","20.9%","","(17.0% - 25.3%)","17.0%","25.3%",
"17","Illinois","17089","Kane","2019","16.2%","","(15.3% - 17.1%)","15.3%","17.1%",
"17","Illinois","17089","Kane","2020","15.0%","","(14.1% - 15.8%)","14.1%","15.8%",
"17","Illinois","17089","Kane","2021","17.9%","","(14.6% - 21.5%)","14.6%","21.5%",
"17","Illinois","17091","Kankakee","2019","21.8%","","(20.8% - 22.9%)","20.8%","22.9%",
"17","Illinois","17091","Kankakee","2020","17.9%","","(16.9% - 19.0%)","16.9%","19.0%",
"17","Illinois","17091","Kankakee","2021","20.9%","","(16.8% - 25.1%)","16.8%","25.1%",
"17","Illinois","17093","Kendall","2019","18.2%","","(17.3% - 19.2%)","17.3%","19.2%",
"17","Illinois","17093","Kendall","2020","15.4%","","(14.5% - 16.2%)","14.5%","16.2%",
"17","Illinois","17093","Kendall","2021","18.3%","","(14.9% - 22.1%)","14.9%","22.1%",
"17","Illinois","17095","Knox","2019","22.4%","","(21.3% - 23.7%)","21.3%","23.7%",
"17","Illinois","17095","Knox","2020","18.4%","","(17.4% - 19.6%)","17.4%","19.6%",
"17","Illinois","17095","Knox","2021","22.5%","","(18.4% - 26.9%)","18.4%","26.9%",
"17","Illinois","17099","La Salle","2019","21.2%","","(20.0% - 22.3%)","20.0%","22.3%",
"17","Illinois","17099","La Salle","2020","17.8%","","(16.8% - 19.0%)","16.8%","19.0%",
"17","Illinois","17099","La Salle","2021","21.5%","","(17.5% - 25.8%)","17.5%","25.8%",
"17","Illinois","17097","Lake","2019","17.4%","","(16.5% - 18.3%)","16.5%","18.3%",
"17","Illinois","17097","Lake","2020","14.6%","","(13.8% - 15.5%)","13.8%","15.5%",
"17","Illinois","17097","Lake","2021","17.3%","","(14.2% - 20.4%)","14.2%","20.4%",
"17","Illinois","17101","Lawrence","2019","21.2%","","(20.1% - 22.4%)","20.1%","22.4%",
"17","Illinois","17101","Lawrence","2020","17.6%","","(16.5% - 18.6%)","16.5%","18.6%",
"17","Illinois","17101","Lawrence","2021","20.6%","","(16.7% - 24.6%)","16.7%","24.6%",
"17","Illinois","17103","Lee","2019","21.0%","","(20.0% - 22.2%)","20.0%","22.2%",
"17","Illinois","17103","Lee","2020","17.4%","","(16.4% - 18.5%)","16.4%","18.5%",
"17","Illinois","17103","Lee","2021","20.9%","","(16.9% - 25.2%)","16.9%","25.2%",
"17","Illinois","17105","Livingston","2019","22.1%","","(20.9% - 23.4%)","20.9%","23.4%",
"17","Illinois","17105","Livingston","2020","18.4%","","(17.2% - 19.6%)","17.2%","19.6%",
"17","Illinois","17105","Livingston","2021","21.8%","","(18.0% - 26.1%)","18.0%","26.1%",
"17","Illinois","17107","Logan","2019","21.3%","","(20.2% - 22.5%)","20.2%","22.5%",
"17","Illinois","17107","Logan","2020","17.4%","","(16.4% - 18.5%)","16.4%","18.5%",
"17","Illinois","17107","Logan","2021","20.7%","","(16.9% - 24.9%)","16.9%","24.9%",
"17","Illinois","17115","Macon","2019","22.0%","","(20.9% - 23.2%)","20.9%","23.2%",
"17","Illinois","17115","Macon","2020","18.2%","","(17.2% - 19.3%)","17.2%","19.3%",
"17","Illinois","17115","Macon","2021","21.5%","","(17.7% - 25.9%)","17.7%","25.9%",
"17","Illinois","17117","Macoupin","2019","23.2%","","(21.8% - 24.6%)","21.8%","24.6%",
"17","Illinois","17117","Macoupin","2020","19.1%","","(17.9% - 20.4%)","17.9%","20.4%",
"17","Illinois","17117","Macoupin","2021","23.5%","","(19.2% - 28.2%)","19.2%","28.2%",
"17","Illinois","17119","Madison","2019","22.7%","","(21.4% - 23.9%)","21.4%","23.9%",
"17","Illinois","17119","Madison","2020","18.5%","","(17.4% - 19.7%)","17.4%","19.7%",
"17","Illinois","17119","Madison","2021","20.7%","","(17.0% - 24.6%)","17.0%","24.6%",
"17","Illinois","17121","Marion","2019","23.8%","","(22.5% - 25.2%)","22.5%","25.2%",
"17","Illinois","17121","Marion","2020","19.8%","","(18.6% - 21.1%)","18.6%","21.1%",
"17","Illinois","17121","Marion","2021","23.4%","","(19.4% - 28.2%)","19.4%","28.2%",
"17","Illinois","17123","Marshall","2019","22.6%","","(21.3% - 24.0%)","21.3%","24.0%",
"17","Illinois","17123","Marshall","2020","18.4%","","(17.2% - 19.7%)","17.2%","19.7%",
"17","Illinois","17123","Marshall","2021","21.8%","","(17.9% - 26.2%)","17.9%","26.2%",
"17","Illinois","17125","Mason","2019","23.4%","","(22.1% - 25.0%)","22.1%","25.0%",
"17","Illinois","17125","Mason","2020","19.2%","","(17.9% - 20.5%)","17.9%","20.5%",
"17","Illinois","17125","Mason","2021","22.9%","","(18.7% - 27.5%)","18.7%","27.5%",
"17","Illinois","17127","Massac","2019","23.6%","","(22.2% - 24.8%)","22.2%","24.8%",
"17","Illinois","17127","Massac","2020","19.1%","","(18.0% - 20.3%)","18.0%","20.3%",
"17","Illinois","17127","Massac","2021","22.9%","","(18.6% - 27.7%)","18.6%","27.7%",
"17","Illinois","17109","McDonough","2019","22.5%","","(21.1% - 23.8%)","21.1%","23.8%",
"17","Illinois","17109","McDonough","2020","18.3%","","(17.1% - 19.5%)","17.1%","19.5%",
"17","Illinois","17109","McDonough","2021","22.6%","","(18.3% - 27.1%)","18.3%","27.1%",
"17","Illinois","17111","McHenry","2019","20.0%","","(18.9% - 21.1%)","18.9%","21.1%",
"17","Illinois","17111","McHenry","2020","16.4%","","(15.4% - 17.5%)","15.4%","17.5%",
"17","Illinois","17111","McHenry","2021","19.4%","","(15.8% - 23.3%)","15.8%","23.3%",
"17","Illinois","17113","McLean","2019","21.2%","","(20.0% - 22.3%)","20.0%","22.3%",
"17","Illinois","17113","McLean","2020","16.6%","","(15.6% - 17.7%)","15.6%","17.7%",
"17","Illinois","17113","McLean","2021","20.7%","","(17.0% - 24.8%)","17.0%","24.8%",
"17","Illinois","17129","Menard","2019","22.3%","","(21.0% - 23.7%)","21.0%","23.7%",
"17","Illinois","17129","Menard","2020","18.2%","","(17.0% - 19.3%)","17.0%","19.3%",
"17","Illinois","17129","Menard","2021","21.7%","","(17.8% - 26.2%)","17.8%","26.2%",
"17","Illinois","17131","Mercer","2019","22.1%","","(20.8% - 23.4%)","20.8%","23.4%",
"17","Illinois","17131","Mercer","2020","18.2%","","(17.0% - 19.4%)","17.0%","19.4%",
"17","Illinois","17131","Mercer","2021","22.1%","","(18.2% - 26.6%)","18.2%","26.6%",
"17","Illinois","17133","Monroe","2019","21.2%","","(19.9% - 22.5%)","19.9%","22.5%",
"17","Illinois","17133","Monroe","2020","17.1%","","(16.0% - 18.4%)","16.0%","18.4%",
"17","Illinois","17133","Monroe","2021","20.9%","","(17.0% - 25.4%)","17.0%","25.4%",
"17","Illinois","17135","Montgomery","2019","22.7%","","(21.3% - 23.9%)","21.3%","23.9%",
"17","Illinois","17135","Montgomery","2020","18.1%","","(16.9% - 19.3%)","16.9%","19.3%",
"17","Illinois","17135","Montgomery","2021","21.8%","","(17.5% - 26.4%)","17.5%","26.4%",
"17","Illinois","17137","Morgan","2019","22.1%","","(20.9% - 23.4%)","20.9%","23.4%",
"17","Illinois","17137","Morgan","2020","18.3%","","(17.2% - 19.5%)","17.2%","19.5%",
"17","Illinois","17137","Morgan","2021","22.0%","","(18.0% - 26.5%)","18.0%","26.5%",
"17","Illinois","17139","Moultrie","2019","23.3%","","(21.6% - 24.8%)","21.6%","24.8%",
"17","Illinois","17139","Moultrie","2020","19.0%","","(17.6% - 20.4%)","17.6%","20.4%",
"17","Illinois","17139","Moultrie","2021","22.5%","","(18.2% - 27.4%)","18.2%","27.4%",
"17","Illinois","17141","Ogle","2019","21.1%","","(19.9% - 22.2%)","19.9%","22.2%",
"17","Illinois","17141","Ogle","2020","17.9%","","(16.8% - 19.1%)","16.8%","19.1%",
"17","Illinois","17141","Ogle","2021","20.9%","","(17.1% - 25.1%)","17.1%","25.1%",
"17","Illinois","17143","Peoria","2019","21.2%","","(20.1% - 22.3%)","20.1%","22.3%",
"17","Illinois","17143","Peoria","2020","17.0%","","(16.0% - 17.9%)","16.0%","17.9%",
"17","Illinois","17143","Peoria","2021","21.2%","","(17.4% - 25.3%)","17.4%","25.3%",
"17","Illinois","17145","Perry","2019","22.0%","","(20.8% - 23.2%)","20.8%","23.2%",
"17","Illinois","17145","Perry","2020","18.2%","","(17.2% - 19.4%)","17.2%","19.4%",
"17","Illinois","17145","Perry","2021","21.2%","","(17.3% - 25.7%)","17.3%","25.7%",
"17","Illinois","17147","Piatt","2019","21.8%","","(20.4% - 23.3%)","20.4%","23.3%",
"17","Illinois","17147","Piatt","2020","17.6%","","(16.3% - 18.8%)","16.3%","18.8%",
"17","Illinois","17147","Piatt","2021","21.1%","","(17.3% - 25.3%)","17.3%","25.3%",
"17","Illinois","17149","Pike","2019","23.3%","","(21.9% - 24.8%)","21.9%","24.8%",
"17","Illinois","17149","Pike","2020","19.1%","","(17.9% - 20.4%)","17.9%","20.4%",
"17","Illinois","17149","Pike","2021","22.5%","","(18.5% - 27.0%)","18.5%","27.0%",
"17","Illinois","17151","Pope","2019","23.0%","","(21.5% - 24.4%)","21.5%","24.4%",
"17","Illinois","17151","Pope","2020","18.6%","","(17.5% - 19.8%)","17.5%","19.8%",
"17","Illinois","17151","Pope","2021","22.4%","","(18.2% - 26.8%)","18.2%","26.8%",
"17","Illinois","17153","Pulaski","2019","22.2%","","(21.2% - 23.2%)","21.2%","23.2%",
"17","Illinois","17153","Pulaski","2020","18.1%","","(17.3% - 19.0%)","17.3%","19.0%",
"17","Illinois","17153","Pulaski","2021","21.3%","","(17.4% - 25.6%)","17.4%","25.6%",
"17","Illinois","17155","Putnam","2019","21.7%","","(20.5% - 22.9%)","20.5%","22.9%",
"17","Illinois","17155","Putnam","2020","17.9%","","(16.8% - 19.0%)","16.8%","19.0%",
"17","Illinois","17155","Putnam","2021","21.2%","","(17.1% - 25.5%)","17.1%","25.5%",
"17","Illinois","17157","Randolph","2019","21.1%","","(19.9% - 22.2%)","19.9%","22.2%",
"17","Illinois","17157","Randolph","2020","17.6%","","(16.6% - 18.8%)","16.6%","18.8%",
"17","Illinois","17157","Randolph","2021","21.0%","","(17.1% - 25.6%)","17.1%","25.6%",
"17","Illinois","17159","Richland","2019","23.1%","","(21.7% - 24.6%)","21.7%","24.6%",
"17","Illinois","17159","Richland","2020","18.7%","","(17.5% - 19.9%)","17.5%","19.9%",
"17","Illinois","17159","Richland","2021","22.3%","","(18.2% - 26.7%)","18.2%","26.7%",
"17","Illinois","17161","Rock Island","2019","20.2%","","(19.2% - 21.2%)","19.2%","21.2%",
"17","Illinois","17161","Rock Island","2020","18.4%","","(17.4% - 19.5%)","17.4%","19.5%",
"17","Illinois","17161","Rock Island","2021","20.6%","","(16.7% - 25.0%)","16.7%","25.0%",
"17","Illinois","17165","Saline","2019","23.9%","","(22.5% - 25.5%)","22.5%","25.5%",
"17","Illinois","17165","Saline","2020","19.4%","","(18.1% - 20.7%)","18.1%","20.7%",
"17","Illinois","17165","Saline","2021","23.4%","","(19.3% - 28.0%)","19.3%","28.0%",
"17","Illinois","17167","Sangamon","2019","22.0%","","(20.8% - 23.4%)","20.8%","23.4%",
"17","Illinois","17167","Sangamon","2020","16.7%","","(15.7% - 17.8%)","15.7%","17.8%",
"17","Illinois","17167","Sangamon","2021","21.1%","","(17.3% - 25.2%)","17.3%","25.2%",
"17","Illinois","17169","Schuyler","2019","22.3%","","(20.9% - 23.7%)","20.9%","23.7%",
"17","Illinois","17169","Schuyler","2020","18.0%","","(16.9% - 19.2%)","16.9%","19.2%",
"17","Illinois","17169","Schuyler","2021","21.4%","","(17.3% - 26.3%)","17.3%","26.3%",
"17","Illinois","17171","Scott","2019","23.2%","","(21.9% - 24.6%)","21.9%","24.6%",
"17","Illinois","17171","Scott","2020","18.3%","","(17.2% - 19.5%)","17.2%","19.5%",
"17","Illinois","17171","Scott","2021","21.9%","","(17.7% - 26.2%)","17.7%","26.2%",
"17","Illinois","17173","Shelby","2019","22.9%","","(21.6% - 24.3%)","21.6%","24.3%",
"17","Illinois","17173","Shelby","2020","18.4%","","(17.3% - 19.6%)","17.3%","19.6%",
"17","Illinois","17173","Shelby","2021","21.8%","","(17.8% - 26.3%)","17.8%","26.3%",
"17","Illinois","17163","St. Clair","2019","21.2%","","(20.3% - 22.2%)","20.3%","22.2%",
"17","Illinois","17163","St. Clair","2020","16.0%","","(15.1% - 17.0%)","15.1%","17.0%",
"17","Illinois","17163","St. Clair","2021","19.1%","","(15.7% - 22.8%)","15.7%","22.8%",
"17","Illinois","17175","Stark","2019","23.0%","","(21.6% - 24.4%)","21.6%","24.4%",
"17","Illinois","17175","Stark","2020","18.7%","","(17.4% - 20.2%)","17.4%","20.2%",
"17","Illinois","17175","Stark","2021","22.1%","","(18.0% - 26.5%)","18.0%","26.5%",
"17","Illinois","17177","Stephenson","2019","22.3%","","(21.2% - 23.6%)","21.2%","23.6%",
"17","Illinois","17177","Stephenson","2020","18.4%","","(17.3% - 19.5%)","17.3%","19.5%",
"17","Illinois","17177","Stephenson","2021","21.5%","","(17.5% - 26.0%)","17.5%","26.0%",
"17","Illinois","17179","Tazewell","2019","22.6%","","(21.3% - 24.1%)","21.3%","24.1%",
"17","Illinois","17179","Tazewell","2020","17.7%","","(16.6% - 18.9%)","16.6%","18.9%",
"17","Illinois","17179","Tazewell","2021","22.0%","","(18.2% - 26.3%)","18.2%","26.3%",
"17","Illinois","17181","Union","2019","23.1%","","(21.7% - 24.6%)","21.7%","24.6%",
"17","Illinois","17181","Union","2020","18.6%","","(17.5% - 19.9%)","17.5%","19.9%",
"17","Illinois","17181","Union","2021","22.6%","","(18.4% - 27.0%)","18.4%","27.0%",
"17","Illinois","17183","Vermilion","2019","22.2%","","(21.2% - 23.4%)","21.2%","23.4%",
"17","Illinois","17183","Vermilion","2020","19.0%","","(18.0% - 20.1%)","18.0%","20.1%",
"17","Illinois","17183","Vermilion","2021","21.4%","","(17.5% - 25.7%)","17.5%","25.7%",
"17","Illinois","17185","Wabash","2019","22.5%","","(21.2% - 23.9%)","21.2%","23.9%",
"17","Illinois","17185","Wabash","2020","18.7%","","(17.6% - 20.0%)","17.6%","20.0%",
"17","Illinois","17185","Wabash","2021","22.5%","","(18.4% - 27.0%)","18.4%","27.0%",
"17","Illinois","17187","Warren","2019","21.3%","","(20.2% - 22.5%)","20.2%","22.5%",
"17","Illinois","17187","Warren","2020","18.0%","","(16.9% - 19.0%)","16.9%","19.0%",
"17","Illinois","17187","Warren","2021","21.3%","","(17.1% - 25.9%)","17.1%","25.9%",
"17","Illinois","17189","Washington","2019","22.5%","","(21.3% - 23.8%)","21.3%","23.8%",
"17","Illinois","17189","Washington","2020","18.1%","","(16.8% - 19.4%)","16.8%","19.4%",
"17","Illinois","17189","Washington","2021","21.5%","","(17.5% - 25.9%)","17.5%","25.9%",
"17","Illinois","17191","Wayne","2019","23.7%","","(22.2% - 25.2%)","22.2%","25.2%",
"17","Illinois","17191","Wayne","2020","19.2%","","(18.0% - 20.5%)","18.0%","20.5%",
"17","Illinois","17191","Wayne","2021","23.5%","","(19.2% - 28.1%)","19.2%","28.1%",
"17","Illinois","17193","White","2019","23.7%","","(22.1% - 25.2%)","22.1%","25.2%",
"17","Illinois","17193","White","2020","19.1%","","(17.8% - 20.3%)","17.8%","20.3%",
"17","Illinois","17193","White","2021","23.4%","","(19.2% - 28.0%)","19.2%","28.0%",
"17","Illinois","17195","Whiteside","2019","21.3%","","(20.2% - 22.4%)","20.2%","22.4%",
"17","Illinois","17195","Whiteside","2020","17.6%","","(16.6% - 18.7%)","16.6%","18.7%",
"17","Illinois","17195","Whiteside","2021","21.9%","","(18.0% - 26.6%)","18.0%","26.6%",
"17","Illinois","17197","Will","2019","18.5%","","(17.6% - 19.4%)","17.6%","19.4%",
"17","Illinois","17197","Will","2020","15.1%","","(14.3% - 15.9%)","14.3%","15.9%",
"17","Illinois","17197","Will","2021","17.9%","","(14.6% - 21.6%)","14.6%","21.6%",
"17","Illinois","17199","Williamson","2019","22.6%","","(21.3% - 23.9%)","21.3%","23.9%",
"17","Illinois","17199","Williamson","2020","18.1%","","(17.0% - 19.3%)","17.0%","19.3%",
"17","Illinois","17199","Williamson","2021","22.0%","","(17.8% - 26.6%)","17.8%","26.6%",
"17","Illinois","17201","Winnebago","2019","20.6%","","(19.6% - 21.6%)","19.6%","21.6%",
"17","Illinois","17201","Winnebago","2020","18.0%","","(17.0% - 19.0%)","17.0%","19.0%",
"17","Illinois","17201","Winnebago","2021","20.5%","","(16.9% - 24.7%)","16.9%","24.7%",
"17","Illinois","17203","Woodford","2019","21.8%","","(20.4% - 23.2%)","20.4%","23.2%",
"17","Illinois","17203","Woodford","2020","17.3%","","(16.2% - 18.6%)","16.2%","18.6%",
"17","Illinois","17203","Woodford","2021","21.0%","","(17.0% - 25.6%)","17.0%","25.6%",
"18","Indiana","18001","Adams","2019","24.1%","","(22.6% - 25.5%)","22.6%","25.5%",
"18","Indiana","18001","Adams","2020","24.1%","","(22.7% - 25.7%)","22.7%","25.7%",
"18","Indiana","18001","Adams","2021","27.2%","","(22.8% - 31.9%)","22.8%","31.9%",
"18","Indiana","18003","Allen","2019","22.0%","","(20.9% - 23.2%)","20.9%","23.2%",
"18","Indiana","18003","Allen","2020","22.5%","","(21.4% - 23.8%)","21.4%","23.8%",
"18","Indiana","18003","Allen","2021","22.8%","","(19.7% - 25.9%)","19.7%","25.9%",
"18","Indiana","18005","Bartholomew","2019","20.7%","","(19.5% - 22.0%)","19.5%","22.0%",
"18","Indiana","18005","Bartholomew","2020","23.0%","","(21.8% - 24.4%)","21.8%","24.4%",
"18","Indiana","18005","Bartholomew","2021","23.4%","","(19.7% - 27.2%)","19.7%","27.2%",
"18","Indiana","18007","Benton","2019","23.1%","","(21.9% - 24.5%)","21.9%","24.5%",
"18","Indiana","18007","Benton","2020","24.4%","","(22.9% - 25.8%)","22.9%","25.8%",
"18","Indiana","18007","Benton","2021","27.1%","","(22.0% - 32.9%)","22.0%","32.9%",
"18","Indiana","18009","Blackford","2019","24.0%","","(22.6% - 25.5%)","22.6%","25.5%",
"18","Indiana","18009","Blackford","2020","24.7%","","(23.3% - 26.3%)","23.3%","26.3%",
"18","Indiana","18009","Blackford","2021","27.0%","","(22.7% - 31.8%)","22.7%","31.8%",
"18","Indiana","18011","Boone","2019","20.6%","","(19.4% - 22.0%)","19.4%","22.0%",
"18","Indiana","18011","Boone","2020","21.6%","","(20.3% - 23.0%)","20.3%","23.0%",
"18","Indiana","18011","Boone","2021","22.3%","","(18.7% - 26.4%)","18.7%","26.4%",
"18","Indiana","18013","Brown","2019","22.6%","","(21.1% - 24.0%)","21.1%","24.0%",
"18","Indiana","18013","Brown","2020","23.4%","","(22.0% - 24.9%)","22.0%","24.9%",
"18","Indiana","18013","Brown","2021","26.2%","","(21.9% - 31.3%)","21.9%","31.3%",
"18","Indiana","18015","Carroll","2019","22.9%","","(21.5% - 24.3%)","21.5%","24.3%",
"18","Indiana","18015","Carroll","2020","23.9%","","(22.7% - 25.4%)","22.7%","25.4%",
"18","Indiana","18015","Carroll","2021","25.6%","","(21.3% - 30.2%)","21.3%","30.2%",
"18","Indiana","18017","Cass","2019","22.0%","","(20.9% - 23.2%)","20.9%","23.2%",
"18","Indiana","18017","Cass","2020","23.2%","","(22.0% - 24.5%)","22.0%","24.5%",
"18","Indiana","18017","Cass","2021","24.8%","","(20.9% - 29.2%)","20.9%","29.2%",
"18","Indiana","18019","Clark","2019","22.9%","","(21.6% - 24.1%)","21.6%","24.1%",
"18","Indiana","18019","Clark","2020","24.0%","","(22.7% - 25.3%)","22.7%","25.3%",
"18","Indiana","18019","Clark","2021","23.3%","","(19.6% - 27.4%)","19.6%","27.4%",
"18","Indiana","18021","Clay","2019","23.2%","","(21.8% - 24.5%)","21.8%","24.5%",
"18","Indiana","18021","Clay","2020","24.6%","","(23.2% - 26.2%)","23.2%","26.2%",
"18","Indiana","18021","Clay","2021","27.9%","","(23.5% - 33.0%)","23.5%","33.0%",
"18","Indiana","18023","Clinton","2019","22.6%","","(21.5% - 23.8%)","21.5%","23.8%",
"18","Indiana","18023","Clinton","2020","23.3%","","(22.1% - 24.7%)","22.1%","24.7%",
"18","Indiana","18023","Clinton","2021","26.5%","","(22.2% - 31.1%)","22.2%","31.1%",
"18","Indiana","18025","Crawford","2019","25.0%","","(23.5% - 26.6%)","23.5%","26.6%",
"18","Indiana","18025","Crawford","2020","25.4%","","(23.9% - 26.9%)","23.9%","26.9%",
"18","Indiana","18025","Crawford","2021","27.2%","","(22.5% - 31.8%)","22.5%","31.8%",
"18","Indiana","18027","Daviess","2019","24.4%","","(22.9% - 26.0%)","22.9%","26.0%",
"18","Indiana","18027","Daviess","2020","24.2%","","(22.7% - 25.8%)","22.7%","25.8%",
"18","Indiana","18027","Daviess","2021","27.7%","","(23.2% - 32.4%)","23.2%","32.4%",
"18","Indiana","18029","Dearborn","2019","22.9%","","(21.5% - 24.4%)","21.5%","24.4%",
"18","Indiana","18029","Dearborn","2020","23.3%","","(21.8% - 24.8%)","21.8%","24.8%",
