OBJECTID,DATE,Allegany,Anne_Arundel,Baltimore,Baltimore_City,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Frederick,Garrett,Harford,Howard,Kent,Montgomery,Prince_Georges,Queen_Annes,Somerset,St_Marys,Talbot,Washington,Wicomico,Worcester,Unknown
1609,2024/08/09 10:00:00+00,23971,128206,185554,161292,15876,7777,30003,22086,41869,10428,62354,8144,53779,71118,4260,264884,247581,9379,6591,26155,7842,42458,26789,11519,0
1610,2024/08/10 10:00:00+00,23972,128237,185601,161340,15882,7779,30009,22092,41888,10430,62371,8146,53792,71145,4260,264942,247644,9382,6593,26165,7842,42463,26792,11520,0
1611,2024/08/11 10:00:00+00,23973,128261,185628,161362,15883,7781,30009,22097,41893,10431,62375,8146,53810,71156,4260,264963,247679,9383,6593,26168,7843,42470,26794,11520,0
1612,2024/08/12 10:00:00+00,23974,128273,185642,161381,15886,7781,30014,22098,41893,10431,62384,8146,53814,71165,4260,264983,247709,9386,6593,26168,7845,42474,26799,11520,0
1613,2024/08/13 10:00:00+00,23981,128313,185703,161448,15891,7785,30019,22105,41916,10439,62404,8146,53834,71206,4263,265108,247793,9387,6594,26185,7846,42481,26807,11522,0
1614,2024/08/14 10:00:00+00,23983,128355,185753,161493,15893,7787,30026,22107,41940,10441,62413,8148,53847,71233,4265,265208,247867,9390,6595,26196,7848,42491,26813,11524,0
1615,2024/08/15 10:00:00+00,23995,128393,185799,161543,15894,7789,30027,22114,41958,10443,62427,8151,53864,71261,4265,265318,247930,9393,6595,26199,7848,42498,26821,11526,0
1616,2024/08/16 10:00:00+00,24006,128437,185867,161621,15900,7791,30030,22119,41982,10448,62449,8156,53879,71286,4267,265401,248030,9394,6596,26207,7849,42506,26832,11529,0
1617,2024/08/17 10:00:00+00,24014,128467,185910,161667,15903,7791,30033,22119,42004,10454,62460,8159,53896,71313,4267,265475,248094,9395,6596,26212,7851,42509,26837,11530,0
1618,2024/08/18 10:00:00+00,24019,128478,185934,161683,15904,7792,30035,22120,42011,10456,62468,8160,53899,71324,4268,265495,248127,9395,6598,26213,7852,42509,26839,11531,0
1619,2024/08/19 10:00:00+00,24024,128490,185950,161705,15905,7794,30039,22126,42014,10456,62475,8162,53900,71337,4269,265520,248147,9395,6598,26214,7852,42510,26843,11531,0
1620,2024/08/20 10:00:00+00,24033,128524,186017,161773,15906,7797,30044,22134,42041,10460,62493,8165,53916,71369,4271,265630,248230,9398,6602,26232,7852,42514,26849,11536,0
1621,2024/08/21 10:00:00+00,24045,128552,186079,161813,15908,7798,30049,22135,42059,10465,62505,8167,53927,71392,4274,265703,248314,9398,6603,26242,7853,42519,26858,11539,0
1622,2024/08/22 10:00:00+00,24056,128573,186121,161861,15911,7798,30050,22146,42076,10473,62522,8169,53944,71407,4274,265780,248387,9400,6605,26248,7853,42523,26869,11543,0
1623,2024/08/23 10:00:00+00,24071,128613,186182,161912,15911,7800,30055,22150,42097,10478,62536,8170,53953,71435,4276,265864,248465,9400,6605,26255,7855,42531,26880,11544,0
1624,2024/08/24 10:00:00+00,24088,128639,186230,161969,15913,7800,30060,22156,42110,10480,62553,8173,53962,71455,4276,265933,248519,9402,6607,26267,7859,42533,26880,11546,0
1625,2024/08/25 10:00:00+00,24101,128656,186271,162003,15915,7801,30066,22161,42118,10483,62568,8175,53971,71470,4276,265969,248568,9404,6608,26269,7859,42539,26885,11548,0
1626,2024/08/26 10:00:00+00,24106,128661,186293,162019,15916,7801,30066,22162,42121,10483,62573,8176,53975,71473,4277,265996,248581,9405,6611,26270,7860,42544,26888,11548,0
1627,2024/08/27 10:00:00+00,24120,128694,186351,162077,15919,7803,30068,22168,42142,10484,62601,8178,53991,71502,4278,266079,248638,9406,6612,26289,7863,42549,26898,11552,0
1628,2024/08/28 10:00:00+00,24129,128730,186401,162137,15925,7806,30070,22171,42152,10487,62613,8180,53999,71524,4278,266160,248692,9411,6615,26297,7866,42557,26901,11555,0
1629,2024/08/29 10:00:00+00,24143,128767,186472,162206,15929,7811,30075,22181,42173,10494,62626,8187,54016,71560,4280,266243,248793,9412,6618,26306,7870,42559,26906,11560,0
1630,2024/08/30 10:00:00+00,24158,128793,186538,162271,15936,7815,30077,22189,42186,10494,62642,8192,54029,71587,4281,266332,248894,9413,6620,26320,7871,42565,26916,11564,0
1631,2024/08/31 10:00:00+00,24169,128829,186584,162306,15941,7815,30080,22192,42197,10499,62656,8197,54035,71614,4282,266392,249007,9416,6621,26332,7872,42567,26920,11566,0
1632,2024/09/01 10:00:00+00,24179,128856,186630,162343,15945,7817,30084,22195,42202,10499,62663,8200,54041,71629,4282,266425,249067,9418,6621,26339,7875,42572,26929,11567,0
1633,2024/09/02 10:00:00+00,24188,128861,186646,162365,15945,7818,30089,22197,42204,10500,62669,8203,54045,71641,4282,266443,249084,9418,6621,26343,7876,42572,26933,11568,0
1634,2024/09/03 10:00:00+00,24204,128885,186694,162413,15947,7820,30090,22202,42207,10503,62681,8203,54054,71659,4282,266478,249126,9420,6623,26347,7877,42573,26938,11568,0
1635,2024/09/04 10:00:00+00,24210,128934,186742,162473,15952,7821,30091,22208,42241,10504,62704,8204,54071,71675,4283,266558,249165,9421,6625,26364,7877,42576,26945,11568,0
1636,2024/09/05 10:00:00+00,24220,128971,186811,162532,15953,7821,30094,22214,42272,10505,62722,8206,54092,71703,4285,266627,249229,9424,6627,26379,7879,42587,26950,11568,0
1637,2024/09/06 10:00:00+00,24247,128993,186882,162587,15955,7823,30096,22216,42282,10507,62734,8209,54099,71718,4288,266663,249288,9425,6629,26388,7879,42594,26958,11574,0
1638,2024/09/07 10:00:00+00,24254,129014,186923,162627,15955,7824,30096,22219,42286,10508,62751,8210,54104,71737,4289,266692,249345,9429,6629,26392,7882,42599,26962,11576,0
1639,2024/09/08 10:00:00+00,24260,129043,186969,162675,15957,7826,30100,22220,42307,10509,62766,8212,54116,71752,4290,266761,249385,9429,6629,26403,7883,42608,26968,11576,0
1640,2024/09/09 10:00:00+00,24268,129051,186988,162700,15958,7827,30103,22220,42307,10511,62776,8214,54119,71768,4290,266780,249401,9430,6630,26406,7885,42610,26976,11578,0
1641,2024/09/10 10:00:00+00,24290,129080,187033,162750,15959,7828,30105,22228,42317,10514,62799,8217,54126,71784,4290,266836,249460,9432,6632,26412,7889,42614,26986,11582,0
1642,2024/09/11 10:00:00+00,24301,129116,187082,162796,15965,7832,30107,22234,42340,10518,62810,8220,54135,71810,4292,266906,249539,9435,6632,26429,7894,42624,26988,11583,0
1643,2024/09/12 10:00:00+00,24325,129153,187141,162858,15971,7833,30109,22243,42377,10520,62834,8229,54151,71845,4293,266995,249623,9438,6633,26447,7897,42632,26993,11585,0
1644,2024/09/13 10:00:00+00,24341,129183,187187,162912,15971,7834,30110,22253,42393,10523,62844,8236,54161,71861,4293,267062,249677,9439,6634,26457,7899,42633,26998,11588,0
1645,2024/09/14 10:00:00+00,24352,129200,187223,162950,15977,7836,30115,22258,42402,10524,62846,8241,54172,71883,4293,267091,249716,9442,6636,26461,7900,42644,27005,11592,0
1646,2024/09/15 10:00:00+00,24361,129214,187254,162973,15977,7837,30116,22263,42403,10525,62851,8245,54181,71887,4293,267109,249739,9444,6636,26461,7901,42648,27006,11593,0
1647,2024/09/16 10:00:00+00,24366,129220,187272,162989,15978,7837,30117,22264,42405,10525,62858,8247,54190,71896,4294,267124,249756,9445,6636,26465,7902,42649,27006,11593,0
1648,2024/09/17 10:00:00+00,24383,129271,187354,163066,15984,7843,30122,22269,42438,10526,62882,8255,54210,71929,4294,267242,249826,9448,6638,26489,7904,42660,27010,11597,0
1649,2024/09/18 10:00:00+00,24393,129307,187409,163119,15987,7845,30124,22272,42452,10529,62894,8257,54225,71962,4294,267300,249884,9450,6639,26494,7908,42665,27014,11598,0
1650,2024/09/19 10:00:00+00,24406,129324,187452,163164,15988,7847,30124,22274,42463,10534,62901,8260,54234,71978,4295,267340,249922,9453,6639,26503,7909,42671,27017,11599,0
1651,2024/09/20 10:00:00+00,24426,129346,187498,163211,15991,7847,30127,22281,42480,10538,62908,8264,54252,71996,4295,267383,249980,9454,6640,26510,7911,42675,27027,11600,0
1652,2024/09/21 10:00:00+00,24434,129362,187529,163243,15992,7849,30127,22291,42495,10543,62912,8267,54261,72011,4295,267428,250010,9454,6642,26514,7915,42676,27032,11601,0
1653,2024/09/22 10:00:00+00,24437,129372,187546,163253,15997,7850,30129,22297,42497,10546,62914,8268,54269,72017,4295,267443,250025,9455,6642,26518,7915,42676,27036,11601,0
1654,2024/09/23 10:00:00+00,24441,129375,187564,163270,15997,7851,30132,22298,42499,10547,62917,8270,54269,72022,4295,267455,250036,9455,6642,26518,7915,42676,27036,11602,0
1655,2024/09/24 10:00:00+00,24458,129400,187608,163304,16000,7852,30133,22307,42510,10548,62928,8273,54283,72041,4295,267521,250082,9458,6642,26530,7917,42680,27040,11606,0
1656,2024/09/25 10:00:00+00,24464,129416,187636,163340,16003,7855,30134,22309,42516,10549,62934,8274,54289,72049,4296,267558,250113,9460,6642,26536,7918,42684,27043,11607,0
1657,2024/09/26 10:00:00+00,24470,129436,187669,163362,16007,7855,30136,22316,42520,10549,62948,8277,54296,72061,4297,267586,250132,9462,6642,26547,7922,42685,27045,11608,0
1658,2024/09/27 10:00:00+00,24484,129455,187692,163389,16010,7856,30137,22321,42525,10551,62958,8280,54309,72073,4297,267608,250172,9464,6643,26555,7922,42687,27046,11610,0
1659,2024/09/28 10:00:00+00,24489,129469,187709,163412,16011,7856,30139,22323,42530,10552,62965,8281,54313,72083,4297,267628,250195,9466,6644,26559,7923,42691,27050,11610,0
1660,2024/09/29 10:00:00+00,24493,129475,187723,163422,16011,7857,30142,22331,42533,10553,62968,8281,54318,72093,4297,267642,250211,9467,6644,26560,7924,42691,27051,11611,0
1661,2024/09/30 10:00:00+00,24496,129483,187731,163431,16011,7858,30144,22333,42533,10553,62972,8283,54319,72101,4298,267655,250217,9467,6644,26565,7924,42691,27051,11611,0
1662,2024/10/01 10:00:00+00,24502,129503,187758,163457,16014,7858,30151,22342,42539,10556,62983,8285,54325,72112,4298,267692,250247,9467,6644,26573,7925,42692,27053,11611,0
1663,2024/10/02 10:00:00+00,24504,129512,187765,163462,16017,7858,30153,22345,42544,10557,62987,8288,54328,72123,4298,267707,250260,9469,6644,26575,7925,42692,27054,11612,0
1664,2024/10/03 10:00:00+00,24509,129523,187780,163478,16018,7858,30153,22350,42549,10559,62992,8290,54329,72131,4298,267725,250276,9473,6644,26580,7926,42694,27055,11612,0
1665,2024/10/04 10:00:00+00,24513,129537,187792,163497,16020,7860,30153,22353,42561,10561,63008,8290,54334,72142,4298,267747,250293,9475,6645,26588,7928,42695,27055,11614,0
1666,2024/10/05 10:00:00+00,24518,129544,187808,163518,16023,7861,30154,22354,42566,10561,63018,8292,54337,72154,4298,267768,250316,9475,6646,26591,7929,42698,27057,11614,0
1667,2024/10/06 10:00:00+00,24518,129547,187810,163526,16023,7861,30156,22355,42567,10562,63025,8292,54339,72155,4298,267772,250324,9475,6647,26591,7929,42698,27058,11616,0
1668,2024/10/07 10:00:00+00,24520,129551,187815,163533,16023,7861,30157,22357,42569,10562,63030,8293,54340,72162,4298,267775,250329,9477,6647,26591,7929,42698,27059,11617,0
1669,2024/10/08 10:00:00+00,24525,129562,187844,163548,16025,7862,30157,22360,42576,10563,63039,8296,54348,72170,4298,267811,250347,9477,6647,26601,7929,42699,27062,11618,0
1670,2024/10/09 10:00:00+00,24528,129570,187864,163561,16027,7863,30157,22363,42585,10564,63048,8298,54352,72176,4298,267832,250369,9477,6647,26602,7933,42700,27062,11618,0
1671,2024/10/10 10:00:00+00,24528,129576,187882,163568,16027,7863,30157,22364,42591,10564,63053,8298,54361,72180,4299,267846,250381,9479,6647,26605,7934,42700,27063,11618,0
1672,2024/10/11 10:00:00+00,24532,129579,187897,163581,16027,7863,30159,22366,42594,10564,63058,8300,54369,72185,4299,267864,250394,9480,6648,26609,7935,42702,27062,11618,0
1673,2024/10/12 10:00:00+00,24537,129588,187900,163595,16027,7864,30159,22368,42596,10564,63063,8301,54372,72189,4299,267873,250405,9481,6648,26610,7935,42703,27063,11619,0
1674,2024/10/13 10:00:00+00,24539,129591,187904,163602,16027,7865,30159,22371,42597,10564,63064,8302,54375,72191,4299,267878,250412,9481,6649,26611,7935,42705,27063,11619,0
1675,2024/10/14 10:00:00+00,24541,129594,187908,163605,16027,7865,30160,22372,42599,10566,63064,8302,54378,72194,4299,267882,250418,9481,6649,26611,7935,42705,27063,11620,0
1676,2024/10/15 10:00:00+00,24544,129609,187921,163616,16028,7865,30161,22375,42604,10566,63074,8303,54384,72203,4300,267911,250434,9481,6650,26617,7935,42705,27067,11620,0
1677,2024/10/16 10:00:00+00,24545,129616,187933,163622,16028,7865,30162,22378,42610,10566,63083,8305,54389,72207,4301,267928,250437,9481,6650,26620,7936,42708,27067,11621,0
1678,2024/10/17 10:00:00+00,24546,129632,187944,163630,16029,7865,30163,22380,42618,10566,63096,8308,54395,72210,4301,267937,250440,9481,6650,26624,7937,42708,27067,11621,0
1679,2024/10/18 10:00:00+00,24547,129641,187955,163643,16030,7866,30165,22381,42624,10568,63107,8309,54402,72216,4301,267953,250460,9482,6650,26628,7937,42708,27067,11621,0
1680,2024/10/19 10:00:00+00,24553,129645,187961,163647,16030,7867,30167,22383,42625,10570,63112,8309,54405,72223,4301,267962,250467,9482,6650,26629,7942,42708,27070,11621,0
1681,2024/10/20 10:00:00+00,24555,129649,187966,163650,16030,7867,30167,22386,42625,10570,63115,8310,54406,72228,4301,267968,250469,9482,6651,26630,7944,42708,27071,11621,0
1682,2024/10/21 10:00:00+00,24557,129650,187967,163653,16031,7867,30168,22386,42626,10570,63116,8312,54407,72228,4301,267971,250472,9482,6651,26630,7944,42708,27071,11621,0
1683,2024/10/22 10:00:00+00,24559,129654,187984,163658,16031,7869,30170,22386,42626,10576,63119,8316,54410,72232,4301,267976,250484,9482,6652,26631,7945,42708,27072,11621,0
1684,2024/10/23 10:00:00+00,24561,129662,187997,163665,16031,7870,30171,22387,42626,10576,63126,8320,54416,72235,4301,267988,250492,9482,6652,26635,7945,42708,27072,11621,0
1685,2024/10/24 10:00:00+00,24564,129673,188005,163673,16031,7870,30174,22390,42628,10576,63134,8322,54423,72240,4302,267996,250500,9484,6654,26639,7945,42708,27078,11621,0
1686,2024/10/25 10:00:00+00,24567,129680,188013,163684,16031,7871,30176,22396,42637,10577,63146,8326,54427,72244,4302,268015,250515,9484,6655,26640,7946,42708,27080,11621,0
1687,2024/10/26 10:00:00+00,24567,129685,188021,163692,16032,7871,30178,22401,42643,10577,63162,8328,54432,72251,4302,268034,250526,9484,6656,26641,7946,42708,27081,11622,0
1688,2024/10/27 10:00:00+00,24567,129689,188027,163694,16033,7871,30178,22401,42645,10577,63165,8328,54434,72255,4302,268038,250536,9485,6656,26641,7946,42709,27083,11622,0
1689,2024/10/28 10:00:00+00,24570,129692,188030,163699,16033,7871,30180,22402,42645,10577,63167,8328,54435,72257,4303,268041,250538,9485,6656,26641,7947,42710,27083,11622,0
1690,2024/10/29 10:00:00+00,24572,129697,188038,163703,16035,7871,30181,22403,42645,10578,63178,8333,54440,72261,4303,268048,250550,9485,6656,26642,7947,42713,27085,11622,0
1691,2024/10/30 10:00:00+00,24581,129707,188051,163709,16036,7871,30182,22403,42647,10578,63183,8334,54441,72265,4303,268063,250563,9487,6657,26646,7947,42716,27085,11622,0
1692,2024/10/31 10:00:00+00,24584,129715,188062,163716,16036,7871,30183,22406,42652,10578,63186,8334,54446,72272,4303,268070,250567,9487,6658,26651,7948,42716,27085,11622,0
1693,2024/11/01 10:00:00+00,24591,129727,188075,163726,16038,7871,30185,22408,42655,10578,63189,8335,54449,72277,4303,268077,250588,9487,6658,26656,7948,42719,27086,11622,0
1694,2024/11/02 10:00:00+00,24595,129735,188077,163729,16041,7871,30186,22408,42658,10578,63189,8336,54450,72284,4304,268083,250595,9487,6658,26658,7949,42722,27086,11622,0
1695,2024/11/03 10:00:00+00,24598,129737,188080,163733,16042,7871,30186,22410,42659,10579,63191,8336,54452,72289,4307,268087,250597,9487,6658,26658,7949,42724,27086,11622,0
1696,2024/11/04 10:00:00+00,24598,129738,188087,163735,16043,7871,30188,22410,42659,10579,63192,8337,54456,72290,4308,268092,250601,9487,6658,26658,7949,42725,27087,11622,0
1697,2024/11/05 10:00:00+00,24603,129746,188096,163753,16043,7871,30191,22413,42665,10579,63198,8338,54459,72296,4308,268104,250612,9491,6658,26663,7949,42728,27089,11622,0
1698,2024/11/06 10:00:00+00,24605,129747,188101,163761,16044,7871,30191,22413,42667,10579,63202,8338,54461,72296,4308,268113,250614,9491,6658,26664,7950,42728,27091,11622,0
1699,2024/11/07 10:00:00+00,24607,129756,188110,163768,16045,7871,30193,22416,42671,10579,63203,8340,54469,72300,4308,268131,250621,9492,6658,26665,7950,42729,27092,11622,0
1700,2024/11/08 10:00:00+00,24612,129760,188117,163781,16045,7871,30194,22417,42672,10580,63206,8340,54473,72303,4308,268138,250636,9493,6660,26669,7951,42729,27093,11622,0
1701,2024/11/09 10:00:00+00,24615,129763,188121,163787,16046,7871,30195,22418,42675,10580,63207,8340,54474,72304,4308,268145,250640,9493,6660,26670,7951,42729,27093,11622,0
1702,2024/11/10 10:00:00+00,24615,129766,188128,163791,16046,7872,30196,22418,42677,10580,63210,8340,54477,72310,4308,268150,250648,9493,6661,26671,7951,42729,27093,11622,0
1703,2024/11/11 10:00:00+00,24619,129767,188129,163793,16048,7873,30196,22419,42677,10580,63210,8340,54479,72311,4308,268151,250653,9494,6661,26671,7951,42729,27095,11622,0
1704,2024/11/12 10:00:00+00,24624,129772,188138,163798,16049,7873,30196,22420,42678,10580,63212,8342,54483,72316,4308,268162,250660,9494,6661,26675,7952,42731,27096,11622,0
1705,2024/11/13 10:00:00+00,24627,129776,188143,163803,16049,7874,30199,22420,42682,10581,63215,8343,54487,72318,4308,268173,250670,9494,6661,26676,7952,42731,27099,11622,0
1706,2024/11/14 10:00:00+00,24631,129781,188150,163807,16049,7874,30201,22421,42685,10583,63217,8344,54489,72321,4308,268180,250674,9494,6661,26679,7953,42731,27099,11622,0
1707,2024/11/15 10:00:00+00,24636,129784,188156,163814,16049,7874,30204,22422,42687,10583,63219,8345,54491,72323,4308,268185,250679,9494,6661,26680,7954,42732,27099,11622,0
1708,2024/11/16 10:00:00+00,24637,129792,188164,163816,16054,7874,30209,22426,42692,10583,63221,8347,54493,72324,4308,268195,250689,9494,6661,26682,7954,42732,27100,11622,0
1709,2024/11/17 10:00:00+00,24640,129792,188172,163821,16056,7875,30211,22427,42693,10583,63223,8348,54494,72325,4308,268200,250694,9494,6661,26682,7954,42732,27101,11622,0
1710,2024/11/18 10:00:00+00,24641,129795,188175,163822,16056,7875,30213,22428,42694,10583,63223,8350,54495,72327,4308,268203,250696,9494,6661,26682,7954,42734,27101,11622,0
1711,2024/11/19 10:00:00+00,24646,129807,188186,163830,16057,7875,30216,22431,42697,10583,63228,8351,54499,72335,4308,268221,250705,9494,6661,26687,7955,42735,27102,11623,0
1712,2024/11/20 10:00:00+00,24650,129812,188195,163835,16058,7875,30218,22433,42701,10583,63231,8351,54501,72338,4309,268227,250716,9494,6661,26690,7955,42735,27102,11623,0
1713,2024/11/21 10:00:00+00,24653,129828,188197,163844,16061,7877,30219,22435,42706,10583,63231,8353,54501,72344,4309,268236,250726,9495,6661,26693,7955,42735,27102,11623,0
1714,2024/11/22 10:00:00+00,24659,129831,188212,163848,16062,7877,30219,22435,42709,10584,63234,8353,54505,72349,4309,268244,250732,9495,6662,26693,7955,42736,27103,11623,0
1715,2024/11/23 10:00:00+00,24663,129837,188224,163858,16062,7877,30221,22436,42713,10584,63237,8354,54507,72355,4310,268253,250737,9495,6662,26699,7956,42738,27104,11623,0
1716,2024/11/24 10:00:00+00,24666,129838,188232,163861,16063,7877,30222,22438,42713,10584,63239,8354,54507,72360,4310,268260,250744,9495,6662,26699,7956,42738,27104,11623,0
1717,2024/11/25 10:00:00+00,24666,129838,188238,163866,16064,7877,30222,22438,42713,10584,63239,8355,54509,72360,4310,268266,250745,9496,6662,26699,7956,42739,27105,11624,0
1718,2024/11/26 10:00:00+00,24666,129850,188243,163878,16066,7878,30223,22440,42715,10584,63245,8355,54511,72366,4311,268278,250755,9496,6664,26706,7957,42740,27107,11624,0
1719,2024/11/27 10:00:00+00,24671,129854,188252,163888,16066,7881,30226,22440,42718,10586,63254,8357,54515,72372,4311,268283,250763,9496,6664,26708,7957,42740,27108,11624,0
